key,input,mw
CDDBRAHJDDKGGY-UHFFFAOYSA-N,CC1=CC=C(NC(=O)CSC2=NC(O)=CC(CSC3=CC=C(C)C=C3)=N2)C=C1,411.5520000000001
SJBDTTMIKQCBRZ-UHFFFAOYSA-N,CC1=CN=CC(C2=CN=C3NC(C4=CC(NC(=O)N5CCCC5)=CC=C4F)=NC3=C2)=C1,416.4600000000002
LRSCYNHIKOFWNE-UHFFFAOYSA-N,O=C(C1=C(C2=CC=CO2)OC=N1)N1CCCN(C2=NC=CS2)CC1,344.396
XBSDLKMYKDIXQC-UHFFFAOYSA-L,COC1=CC=C2C3=CC=[N+](CCCCC[N+]4=CC=C5C6=CC=C(OC)C=C6N(C)C5=C4C)C(C)=C3N(C)C2=C1.[Br-].[Br-],682.5010000000003
NCAMWERHWYJYQT-UHFFFAOYSA-M,N#CC[N+]1(CCCNP2(=O)C=C(C3=CC=CC=C3)OC(C3=CC=CC=C3)=C2)CCOCC1.[Cl-],485.95200000000034
UGZCIJIYASNTQM-UHFFFAOYSA-N,COC(=O)C1=CC=C2C(=C1)C(NCCCNC(=O)NC1=CC=CC=C1)=C1C3=CC(Br)=CC=C3N=C1N2C,560.452
KWHYNNJFQIHGED-PKNBQFBNSA-N,COC1=CC(/C=C/C(=O)OCCCCCO[N+](=O)[O-])=CC=C1OCCCCCO[N+](=O)[O-],456.44800000000026
TVGLGJWCZSCAEM-UHFFFAOYSA-N,CCCCCCCCCCCCCCOC(=O)C1=CC=CN=C1,319.4889999999999
BHFDPUHDMIVQBY-UHFFFAOYSA-N,CC1=CC=C(NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C2=CC=CC3=NSN=C23)C(C)=C1,466.58800000000025
XDUDPLJFZCFHHJ-BVAGGSTKSA-N,CO[C@@H]1C[C@@H](C(=O)NCCC2=CC=CC=N2)N(C(=O)NCC2=CC=C(C(=O)N3CCCCC4=C3C=CS4)C=C2Cl)C1,596.1530000000002
MEEVFCYRSMGEPY-UHFFFAOYSA-N,CC(=O)NC1=NC(C(=O)NC2=CN=CC=C2N2CCCCC2)=CS1,345.42800000000017
VHQUIVUGHLYJLB-UHFFFAOYSA-N,Cl.C1=CN(CCCCCCCCCCN2C=CN=C2)C=N1,310.87299999999993
PFVBZXVRHWOACI-STQMWFEESA-N,CC(C)C[C@@H]1NC(=O)[C@H](CC2=CC=C([N+](=O)[O-])C=C2)NC1=O,305.334
QHAZNMQKEAZESL-UHFFFAOYSA-N,C1=CC=C(C(CCCCN2CCN(CCCCC3COC(C4=CC=CC=C4)(C4=CC=CC=C4)O3)CC2)C2=CC=CC=C2)C=C1,588.8360000000004
ZGFASEKBKWVCGP-MGPUTAFESA-N,CO[C@@]1(C)C[C@@H](C2=CC=CC=C2)C2=C(C3=CC=CC=C3OC2=O)O1,322.3600000000001
UFSWJACAWXGYOD-QGZVFWFLSA-N,COC1=CC=C2C3=C(C4=CC(OC)=C(OC)C=C4C2=C1)C[C@H]1CCN(C2CC2)CN1C3,418.53700000000026
PXZPMTYACBKMNL-UHFFFAOYSA-N,CC(=O)C1=CC=C(N2CCN(CC3=CC=CC(Cl)=C3)CC2)C=C1,328.8430000000001
LKWLTNUSKAYRFV-RQZCQDPDSA-N,O=C(N/N=C/C1=CC=C(F)C=C1)C1=CC=C(N2C=NN=N2)C=C1,310.292
XFDPZUTYJAPRNG-UHFFFAOYSA-N,CC1=CC2=C(C(=O)N1C)C(C1=CC=C(F)C(Br)=C1)C(C#N)=C(N)O2,390.2120000000001
VZPTWPGJCWIVGK-UHFFFAOYSA-N,CC1=CC=C(S(=O)(=O)NC2=CC(Cl)=CC=C2CN2C=CN=N2)C=C1C,376.86900000000014
WUKHFCSRRUQMMT-HKOYGPOVSA-N,COC1=CC=CC=C1N1CCN(CCCCOC2=CC3=CC(/C=N/O)=NN3C=C2)CC1,423.51700000000005
NKWUBPUMWDJNHW-UHFFFAOYSA-N,COC1=CC(C(=O)C2=CC=NC3=CC=CC=C23)=C(O)C(OC)=C1OC,339.34700000000015
GLSCYLYIWLGOCR-UHFFFAOYSA-N,CCCC1=C(CN2C=CN=C2C2=CC=CC(OC)=N2)N=CN2N=CN=C12,349.398
ZUAXFHMGDKFBFA-UHFFFAOYSA-N,CC1CCC2=C(SC3=C2C(=O)N(C2=CC=CC=C2)C(SCC(=O)O)=N3)C1,386.49800000000016
BEFWHBLHNPAQQF-UHFFFAOYSA-N,CN(C1CCCCC1)S(=O)(=O)C1=CC=C2C(=C1)CCC(=O)N2,322.4300000000001
DRCWEQVJJRUFMS-NOFISSAHSA-N,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C=CC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)OCC2=CC=CC=C2)CC[C@H]1C,542.8040000000003
ZSMOXAUHRCCTJK-UHFFFAOYSA-N,CC(C)C1=NC(N2CCN(C(=S)NCC3=CC=CC=C3)CC2)=C(C#N)C2=C1COC(C)(C)C2,463.6510000000004
MSDONWGTSZXWNI-UHFFFAOYSA-N,O=C(NC1=CC=C(CN2N=CC(N3CCCNCC3)=C(Cl)C2=O)C=C1)NC1=CC=C(C2=CC=CC=C2)C=C1,529.0440000000002
GSDXVXFWNRXPFN-UHFFFAOYSA-N,NC1=C2C(=NN1)N=NC=C2C1=CC=CC=C1,211.22800000000004
BAQHEOSECNOPCO-YBEGLDIGSA-N,N#CC1=CC=CN=C1N1CCN(C2=NC3=C(/C=C4\NC(=O)NC4=O)C=NN3C(NC3CC3)=N2)CC1,471.48500000000024
AJNAYPOGQCCOCM-UHFFFAOYSA-N,COC(=O)C1=CC=C(NC(=O)CNS(=O)(=O)C2=CC=CS2)C=C1,354.40900000000005
ZQTJXFGUXQBJSN-UHFFFAOYSA-N,CCCCN(CCCC)CC1=CC=CN=C1,220.35999999999999
FIRKOZAIRBVEMS-UHFFFAOYSA-N,COC1=CC=CC=C1C1=NN=C(NC2=CC=C(CC(N)=O)C=C2)C(C)=C1C,362.4330000000001
HGEVDUZPUUOAEB-UHFFFAOYSA-N,CC(C)CC(CP(=O)(O)CNC(=O)OCC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)O,470.50300000000016
XAAUFTBSBLWSOW-UHFFFAOYSA-N,O=C1CSC(C2=CC=CC=C2)N1C1=CC=CN=C1,256.33
CIKFJQGYVWOSIT-PKUSAGTQSA-N,C1=CC=C(CS/C(=N/CC[N+]2(CC3=CC=CC=C3)CCN(C3=NC=CC=N3)CC2)C23CC4CC(CC(C4)C2)C3)C=C1,566.8390000000003
GHNMONLGTCSKDF-FNHLFAINSA-N,[2H]C([2H])(C1=CC(Cl)=CC=C1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,456.9612035560003
XCGQROJURKZJOU-UHFFFAOYSA-N,FC1=C(F)C(F)=C(C(C2=CC=CN2)C2=CC=CN2)C(F)=C1F,312.24100000000004
HITKBKBEBWHXSH-UHFFFAOYSA-N,CC(CN1C(=O)N2N(C1=O)C(C(=O)NC(CC1=CC=C3SC=CC(=O)C3=C1)C(=O)O)C=CC2CCCC(=O)O)C1=CC=CC=C1,632.6950000000004
HYSBMLDBUNHYDO-UHFFFAOYSA-N,CC1=CC(NC(=O)CN(C)C)=CC=C1OCCO,252.314
AKMRWSWTDWCNGG-UHFFFAOYSA-N,NC(=O)C1=C(NC(=O)C2=CC=CC=N2)SC2=C1CCCC2,301.37100000000015
DPUOQSOUKAQVHD-UHFFFAOYSA-N,O=C(NCC1=CC(Br)=CC(Br)=C1OC(=O)C1=CC=CC=C1[N+](=O)[O-])C1=CC=CC=C1Cl,568.6050000000002
DWCYDOMADJBCEO-UPMLOCDKSA-N,CCCCCCCCCCCCCCCCCC(=O)OCC1OC(O)C(NC(C)=O)C(O[C@H](C)C(=O)N[C@@H](C)C(=O)NC(CCC(=O)O)C(N)=O)C1O,758.951
TVAGQTILTIWFOZ-UHFFFAOYSA-N,COC1=CC(C)=CC=C1OC1=NC(NC2=CC=C(N3CCOCC3)C=C2)=NC=C1NC(=O)NC1=C(Cl)C=CC=C1Cl,595.4870000000003
DGUBZDXYXXUHTJ-QPJJXVBHSA-N,COC1=CC=C(/C=C/C(=O)C2=C(O)C=C(O)C=C2O)C=C1,286.28299999999996
WIDMBOPKLMRSFC-UHFFFAOYSA-N,COC1=CC=C(C(=O)N(C)C2=NC=C(CC3=CC=CC(C(F)(F)F)=C3)S2)C=C1OCCO,466.48100000000017
OVOPXDVVOSMFFD-UHFFFAOYSA-N,O=C1CC(N2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)C(=O)N1C1=CC=CC=C1F,421.3940000000002
ZFRZPRJLJSQUNP-CMJOXMDJSA-N,C=CCC1=CC(OC)=C(O[C@H](C)[C@H](OC(C)=O)C2=CC(OC)=C(OC)C(OC)=C2)C(OC)=C1,460.52300000000025
VXIFPHUUJDCMEQ-UHFFFAOYSA-N,CCC(C)C(=O)C1=CC=C(OCC(=O)N2CCN(C3=CC=C(O)C=C3)CC2)C(Cl)=C1Cl,465.3770000000002
USBRHIZNALIOEI-UHFFFAOYSA-N,C=CCC1=CC(CC2=CC=C(O)C(CC=C)=C2)=CC=C1O,280.36699999999996
HXYWSTYMKQPITG-UHFFFAOYSA-N,CC(C)=C1C(=O)NC2=CC=C(OCC3=CC=CC(C)=C3)C=C12,293.366
NMRHCEHYIOWHGK-SNGYPILLSA-N,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.C1=C(CN2C[C@H]3CCC[C@@H](CN4CCOCC4)[C@H]3C2)N=NS1,550.5220000000005
PUQFZVBGZBBOCR-ZDUSSCGKSA-N,CC(C)N1[C@H](C(=O)NCC2=CC=C(Cl)C=C2Cl)CCS1(=O)=O,365.28200000000015
PPIFSUXPNNTMQY-CYNURGJPSA-N,CCOC(=O)/C(C#N)=C(/NNC(=O)C1=CC(OC)=C(OC)C(OC)=C1)N[C@@H](C)C1=CC=CC=C1,468.5100000000002
YPUVLMIZBDUNFW-UHFFFAOYSA-N,NC(=O)C1=CC=CN=C1SC1CCCC1,222.31299999999993
LESQASCTNMKKPZ-IENPIDJESA-N,O=C(O)[C@@H]1CSC(C2=CC=C(Cl)C=C2)N1,243.71500000000006
DYFMZPVPJQIGOC-UHFFFAOYSA-N,O=C1C2=CC(F)=CC=C2N2C1=NC1=CC=C(CN3CCC(C(=O)O)CC3)C=C1C2=O,407.40100000000024
FFFIWEDFTFFMFB-FTJBHMTQSA-N,CC(C)S(=O)(=O)N[C@H]1CN(C2=CC=CC=C2)C[C@@H]1C1=CC=C(C2=CC=CC(NS(C)(=O)=O)=C2)C=C1,513.6850000000003
FBTCIIPAWVNLFR-UHFFFAOYSA-N,CC(=O)C1=CC2=C(OS(=O)(=O)C3=CC=C(C)C=C3)C(C3=CC=CC=C3)=C(C3=CC=CC=C3)N2C=C1,481.57300000000015
PXQTVSUZVWYORU-UHFFFAOYSA-N,CC1=NN(C(C)C)C(C2=CN3C(=N2)C2=CC(C4=CC=NN4C4CCCN(C(C)(C)CO)C4)=C(F)C=C2OCC3)=N1,548.6670000000003
FHGNILPDOAHHTJ-UHFFFAOYSA-N,COC(=O)N1CCC(CN(C2CC3=CC(C#N)=CC=C3N(CC3=CN=CN3C)C2)S(=O)(=O)C2=C(C)N(C)C=N2)CC1,580.7150000000001
UVVWPMILFLDGSQ-UHFFFAOYSA-N,CN1N=CC2=CC(NC3=CC=NC(N)=N3)=CC=C12,240.27
CTOOTTYUJXXPLA-UHFFFAOYSA-N,CC1=CC=C2C(CN3CCN(C(=O)C4=CC=CO4)CC3)=CC(=O)OC2=C1C,366.4170000000002
IFXJYMLQOXOSRV-UHFFFAOYSA-N,CCCCCCCCCCCCCC#CC1=CC=CC=C1C(=O)OC,342.5230000000001
ITGHMSHYXORKET-CQSZACIVSA-N,C[C@@H](O)CNC(=O)C1=NN(C2=CC=CC=C2)C(NC(=O)C2=CC(C3=NC=CC=C3F)=C(Cl)C=C2Cl)=C1,528.3710000000002
VWECFOCZQGRXSC-WJGRINTDSA-N,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C(O)=C1C2=O)C[C@@](O)(/C(C)=N/NC(=O)C1=CC=C(CN2C(=O)C=CC2=O)C=C1)C[C@@H]3OC1CC(N)C(O)C(C)O1,754.7490000000003
AOYZKUMTEYCRDS-UHFFFAOYSA-N,CC(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC=C(OC(=O)C(C)(C)C)C=C1,375.44600000000014
WYGIWVHEHGQNJZ-UHFFFAOYSA-N,NC1=NC(N)=C2C=C(CSC(=S)N3CCN(C4=CC=CC=C4[N+](=O)[O-])CC3)C=CC2=N1,455.5690000000002
REUAKQCKYDAQFA-UHFFFAOYSA-N,COC1=CC=CC=C1OC1=CC2=C(NC(C3=CC=CC=N3)=N2)C=C1C1CCCN1C(C)=O,428.49200000000025
HZEOMWCQPYUDTQ-BBITVKMKSA-N,N#CC1=CC=C(C2=CC=C(C[C@@H](C#N)NC(=O)[C@H]3NC4CCC3CC4)C=C2)C=C1,384.4830000000002
RUKYMOQMFYYFKY-UHFFFAOYSA-N,CCOC1=C2C(=CC3=C1C(=O)C1=C(OC)C=CC=C1C3=O)C=C(OC)CC2,364.39700000000016
JLQKFMPLPQIRRV-UHFFFAOYSA-N,CC1(C(=O)NC2=CC=CC3=CC=CN=C23)CCN1CC1=CC=CC2=C1OCO2,375.4280000000001
PNZOPNLJPCGPST-XRGNYYGNSA-N,CCCN(CCC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)C4=C(C=C(O)C(CC=C(C)C)=C4O)O[C@]231,549.7080000000003
TYZBNPHUKQPPRC-UHFFFAOYSA-N,CCC(CO)NC(=O)C1CCN(CC2=CC=CC(NC(=O)C3=CC=CC(C(F)(F)F)=N3)=C2)CC1,478.51500000000016
CRLAZRDSBORKTK-UHFFFAOYSA-N,CC1=CC=C(OC(C)C(=O)NCCCC(N)=O)C=C1,264.32499999999993
QIMZPHYIPMOZHG-UHFFFAOYSA-N,COC1=CC=C2C(=C1)OCCN(C)CCC1=CC=CC=C1C2,297.398
JVXMXTHQZBFHMC-UHFFFAOYSA-N,O=C1C(=O)N(CN2CCN(C3=CC=NC4=CC(Cl)=CC=C34)CC2)C2=CC=CC(Br)=C12,485.76900000000023
VLTQUTFEWAGUSK-UHFFFAOYSA-N,CC(C)C1=NOC(CNC2=NC(NC3=NNC(C(C)C)=C3)=CC(N3CCN(C)CC3)=N2)=C1,439.5680000000003
VLNZCNIBUVLVDW-PUCLRWMGSA-N,CC(C)C1=NC(CN(C)C(=O)N2CS(=O)(=O)C[C@H]2C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,752.9850000000001
XMGYXUJPOSKMKT-UHFFFAOYSA-N,FC(F)(F)C1=CC=C(OCC2=CC=C(CN3CCCCC3)C=C2)C=C1.O=C(O)C(=O)O,439.4300000000002
QMOCOXXOWYGXEC-UHFFFAOYSA-N,CC1=C(CNC2=NC(OC3=CC=C(Cl)C(Cl)=C3)=NC3=CC=C(F)C=C23)OC=C1,418.2550000000001
FFWITCRFOHKGPC-PPUGGXLSSA-N,O=C(N[C@H]1CC[C@H](CNC2=NC3=C(S2)CCCC2=CC=C(F)C=C32)CC1)C1CC1,413.56200000000024
DPJQHVMKIJQTCX-UHFFFAOYSA-N,FC(F)(F)C1=CC=C(N(C2=CC=CN=C2)C2CCN(C3=CC=C(Cl)C=C3)CC2)C=C1,431.8890000000001
KXWZQOHJKSTKBM-UHFFFAOYSA-N,CN1C(=O)CCC1C1=CC2=C(C=C(C3=CC=C(CCC(=O)O)C=N3)N2)C=C1SC1=CC=CC=N1,472.5700000000001
OQDKLLVQEZZFAL-UHFFFAOYSA-N,CC(=O)NC1=CC=CC(NC2=NC3=C(C#N)C=NN3C(NC3=CC=CC(OC(F)F)=C3)=N2)=C1,450.40900000000005
YDSWUZYBZMDKME-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=C(C)C=C2C)C(C2=CC=C(O)C=C2)NC(=O)N1,351.406
BHKJDNIHRGPFTN-UHFFFAOYSA-N,O=C(NCCC1CCN(CC2=CC=CC=C2)CC1)NCC1=CC=CC=C1,351.4940000000001
LDEVHCPXQKLGFW-UHFFFAOYSA-N,CC(C)N1CCC(N2CCN(CC3=CC=C4C(=C3)CC3=CC=CC=C43)CC2CCO)CC1,433.64000000000027
WQDPYNKWTWXSRT-UHFFFAOYSA-N,CC(C)CN(CC1=CC(Cl)=C2C(=C1)OCCCO2)C(=O)C(C)CNCC1=COC=C1,434.96400000000017
KIESGHSOWMUJNJ-UHFFFAOYSA-N,Cl.O=C(O)CCCCC=C=CN1C=CN=C1,242.70600000000002
IDFHLDRTPQHTBX-UHFFFAOYSA-N,CCOC(=O)C(CC(C)C)NC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,396.4870000000001
JDNKKLLZGOLIPV-UHFFFAOYSA-N,NC1=NC(N)=C2C=C(N3C=CC=C3)C=CC2=N1,225.25500000000002
XKIUNKMRICVREO-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCCCCCC[N+](C)(C)C)C1C1=CC=CC([N+](=O)[O-])=C1.[I-],629.5360000000003
ZPTZQHRWXFSZOJ-UHFFFAOYSA-N,CCN1C(=O)C2=CC=CN=C2N(C)C2=CC=CC=C12,253.30499999999998
YBXNAAVXVKRBMB-UHFFFAOYSA-N,CCN(CC)CC1=CC=C(OC)C(Cl)=C1.Cl,264.19599999999997
JNOKWPYVPIQTQD-OQLLNIDSSA-N,COC1=CC(/C=C2/C(=O)ON=C2C)=CC=C1OCC1=CC=CC=C1F,341.338
ZJDAPEQJSXHCSQ-UHFFFAOYSA-N,CN(C)C1=NC2=C(CCC34CCC(NCC5=CC=C6C(=N5)NC(=O)CO6)(CC3)CO4)C=CN=C2C=C1C(F)(F)F,556.5890000000004
YLKYPFSLPHIKQR-UHFFFAOYSA-N,OC1=CC=C(CNC2=CC(Br)=CC3=C2C=NN3)C=C1,318.174
NFMDYXPGUDJXEH-UHFFFAOYSA-N,COC1=CC=C(CC(=O)N2CCOC(C)C2)C=C1,249.30999999999995
STXMFQXJBAKHCC-KBPFWUMHSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C(C=C3C(=O)O)CC(O)CCC(C)CCC[C@]12C,456.71100000000035
QOLSCYHBYYZFNC-UHFFFAOYSA-N,CN1N=CC=C1C(=O)N1CCC2=CC=CC=C12,227.267
RWMMALLVDRWQGJ-PDDLMNHVSA-N,CC(=O)C1=CC=C(N2CCC(C(=O)N3C[C@H](C4=CC=C(Cl)C=C4)[C@@](C)(COC4=CC=C(Cl)C=N4)C3)CC2)N=C1,567.5169999999999
NFZUJFDATHKPSH-ZJUUUORDSA-N,CCN1C[C@@H]2CN(S(=O)(=O)C3=CC=CS3)C[C@@H]2C1=O,300.4050000000001
PLJNHMRNAYEVHD-UHFFFAOYSA-N,O=C1CC(C(=O)N2CCC3=CC=CC=C3C2C[N+]2(CC3CC3)CCCC2)C2=CC(Cl)=CC=C12,464.0290000000004
LOCGWCWPUSRMSW-UHFFFAOYSA-N,FC1=CC=C(NC2=NN=CC3=CC=CC=C23)C=C1,239.25300000000004
GTRLGCZTEFWYPL-UHFFFAOYSA-N,CCS(=O)(=O)N1CCC(C(=O)OC2=CC=CC=C2Br)CC1,376.2720000000001
YBCMTIBESOJDTI-IWPZVDIFSA-N,CC(=O)OC[C@@H]1O[C@H](N2C=C(C3C(C#N)=C(N)OC4CC(C5=CC=C(N(C)C)C=C5)CC(=O)C34)C(=O)NC2=O)C[C@H]1OC(C)=O,621.6470000000002
JPDVDSOPQVXVHS-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(NC(=O)C2=CC=CC(Cl)=C2)C(Cl)(Cl)Cl)SC=C1C1=CC=CC=C1,532.2760000000001
YWQWFGHFXIUNMB-UHFFFAOYSA-N,C=CCN1C=CC=C(C(=O)NC2=CC(OC)=CC=C2OC)C1=O,314.34100000000007
YHLKSHTZCOBTHK-UHFFFAOYSA-N,O=C1OC(C2=CC=C(O)C=C2)C(C2=CC=C(F)C=C2)=C1O,286.258
OEQUVNOKRBDVHU-ZHZULCJRSA-N,O=C1NC2=CC(C(=O)NCCN3CCCC3)=CC=C2S/C1=C\C1=CC=CC=C1Cl,427.957
WXSJJFDDJPPOOO-LUAWRHEFSA-N,O=C(/C=C\NC1=CC=CC=N1)C1=CC=CC=C1,224.263
PZTCDGVNNVDWMI-UHFFFAOYSA-N,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C(=O)NC(CCC(=O)O)C(N)=O)C=C1,453.46300000000025
SMFUOOPUOXXZDF-UHFFFAOYSA-N,CCOC(=O)C1=CN(CC(O)CN2C=NC([N+](=O)[O-])=C2)C2=CC=C(F)C=C2C1=O,404.35400000000016
ARRDUOKHXLVLTB-UHFFFAOYSA-N,Cl.N=C(N)SCC1=C(Cl)C(=O)NC(=O)N1,271.129
MQFXQEVMEXNAGO-UHFFFAOYSA-N,CSCCC(=O)N1CCCC(CO)(CCCC2=CC=CC=C2)C1,335.513
VCJZZZQUMFECJC-UHFFFAOYSA-N,CC(C)NC(=N)C1=CC=C(N2C=C(C3=CC=CC(C(=N)NC(C)C)=C3)N=N2)C=C1.Cl.Cl,462.42900000000003
KVYRVXOPOWCJFY-ODLFYWEKSA-N,CCCCC1=CC=C(/C=C2\OC3=CC(OC)=CC(OC)=C3C2=O)C=C1,338.4030000000001
SFFWUJSMMHUQNX-KXXGJQBSSA-N,N=C(N)NCCC[C@H](NC(=O)C1=CC=CC(C2=CC=CC(NC(=O)C3CCC(CN)CC3)=C2)=C1)C(=O)O,508.6230000000004
AOFIVPLPKKEWHF-VOTSOKGWSA-N,O=C1C=C(/C=C/C2=CC=CC=C2)OC2=CC(I)=C(Cl)C=C12,408.622
VBFQIUOSXHUWCT-UHFFFAOYSA-N,C1=CC=C2OC(C3=NC=CN3)=CC2=C1,184.198
IUBMSLQOIUSAFA-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1)C1=CC2=CC(Cl)=CC(Br)=C2OC1=O,378.60900000000004
ARMZVBSGMUBKGW-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2)N=C(C2=CC=CC(/C=C/C(=O)NO)=C2)N1CCN1CCOCC1,432.5240000000003
YROQFIOUSWABMO-DHDCSXOGSA-N,O=C1NC(=O)/C(=C/C2=C3N(N=C2)C(NC2CC2)=CC(C2=CC=C(C(=O)NCCCCO)S2)=N3)N1,481.53800000000024
IGOLICYRRBXJAC-QAKVHLFHSA-O,CO[C@]12CC[C@@]3(C[C@@H]1COCC1=CC=C(C)C=C1)[C@H]1CC4=CC=C(O)C5=C4[C@@]3(CC[N+]1(C)CC1CC1)[C@H]2O5,516.7020000000005
AREKFVSVHJZOSB-DEDYPNTBSA-N,CC(=O)C1=C(O)C(C)=C(O)C2=C1OC1=CC(=O)/C(=C(/C)NCC3=CN(CC(=O)C4=CC=CS4)N=N3)C(=O)C21C,548.5770000000001
IYHGEKFCMCXIEF-UUVSWYNWSA-N,CC1CN(S(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(C)CN1C[C@@]1(O)CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@H]23)C1,624.8100000000001
AONQVKRIOAZBTM-UHFFFAOYSA-N,CC1=C(C2=CC=C(Cl)C=C2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NC1=CC=C(O)C=C1,472.7590000000001
LYGZRPGMJDCAOI-LJQANCHMSA-N,CN1C(=O)N(CC2=CC(C(=O)O)=CC(C(=O)O)=C2)C(=O)C2=C1N=C(N1CCC[C@@H](N)C1)N2CC1=CC=CC=C1Cl,567.0020000000004
BRKRBHOVLJNZHT-UHFFFAOYSA-N,COC1=CC=C(CN2CCOCC2)C=C1OC(=O)N(C)C,294.351
CDIFINQQVVNSBJ-RGVLZGJSSA-N,COC1=CC=C(/C=N/NC(=O)C2=CC=CO2)C=C1CN1N=C(C)C=C1C,352.3940000000001
JWVXNOJSXUOSAB-UHFFFAOYSA-N,O=C(O)C(SC1=NC(Cl)=CC(NC2=CC=CC(C3=CC=CC=C3)=C2)=N1)C1=CC=CC2=CC=CC=C12,498.00700000000023
BXZTWBCEYBQIKM-UHFFFAOYSA-N,CC(C)CS(=O)(=O)C1=NC(C(=O)N2CCCC2(C)C)=CC=C1C1CC1,364.5110000000001
SZUCFANUUBSCPX-UHFFFAOYSA-N,CCC(C(=O)NC1=CC(C(=O)NC2=CC(C)=CC=N2)=CC=C1Cl)C1=CC=CC=C1,407.9010000000001
BWVKPKQASKYLOF-IPTZJXHTSA-N,CC1=CC(CC(N)C(=O)N[C@@H]2CCCC[C@@H]2C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC(CC2=CC=C(F)C=C2)C(N)=O)=CC(C)=C1O,645.7760000000001
FKVPDGSMPQLFKZ-UHFFFAOYSA-N,COC1=CC=C2NC=C(CCNC(=O)C3=CC4=CC(Cl)=CC=C4N3CC3=CC=C(Cl)C=C3)C2=C1,492.4060000000001
SMFCNLXOVHSDML-UHFFFAOYSA-N,C=C(C)C(O)CCC1(C)C=CC2=C(C(C)=CC3=C2NC2=CC=CC=C32)O1,347.4580000000001
NUTHUWJMSUATNV-UHFFFAOYSA-N,CC(C)CS(=O)(=O)NC1CCN(C(C2=CC=C(C(F)(F)F)C=C2)C2=CN=CC=N2)CC1,456.5340000000001
YHXZONLQFOMVSY-UHFFFAOYSA-N,CN1CCN=C1C1=CC=C(C(=O)N2CCN(S(=O)(=O)C3=CC4=CC=C(Cl)C=C4S3)CC2CC(=O)N2CCC(C(=O)O)CC2)C=C1,672.229
XPOYPEGICVZFLM-UHFFFAOYSA-N,CCC1N(C)C(=O)COC12CCN(CCC1=CNC3=CC=CC=C13)CC2,355.4820000000001
GZIWJLSWFSFEMR-UHFFFAOYSA-N,C#CCN(C)CCN1C(=O)C2=CC(OC)=C(OC)C=C2C2=CN=C3C=C4C(=CC3=C12)OCO4,445.47500000000025
DMBAXHSTSULONF-ZHACJKMWSA-N,C#CCNC(=O)/C(C)=C(\C)C1=CC=C(Br)C=C1,292.176
FVCMUIIVTHSDEM-UHFFFAOYSA-N,CC(CN1C=CC=N1)NC(=O)NCCCN1CCCCCC1=O,321.42500000000007
BUGLHAHOHAFUQX-UHFFFAOYSA-N,COC1=CC2=NC=NC(N3CCN(C(=O)N(C)C4=CC=C(Br)C=C4)CC3)=C2C=C1OC,486.3700000000002
GFYYNSZTBAFXDN-UHFFFAOYSA-N,CC1=CC=CC(C)=C1NC(=O)CNC(=O)CNC(=O)CC1=CC=CC2=CC=CC=C12,403.48200000000014
IWSHNIDSXZZVSI-UHFFFAOYSA-N,CCCCC1=NC(Cl)=C(C(NC2=NC=CC=N2)P(=O)(OCC)OCC)N1CC,429.88900000000035
BANXBIPCXMRHJA-RACKDBBVSA-N,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C1(O)CCN([C@@H](CC2=CC=CC=C2)C(=O)N[C@H]2C3=CC=CC=C3C[C@H]2O)CC1,599.7720000000002
UBMQVSDKZUBHSA-UHFFFAOYSA-M,CCC[N+]12CCC(CC1)C(C(=O)C1=CC=CS1)C2.[Br-],344.31800000000004
OIPLHPLXYLYNND-CMFMEZIYSA-N,C=C1C(=O)OC2CC1C(OC(=O)/C=C/C1=CC=CC=C1)C/C(C)=C\CC/C(C)=C\CCC2(C)O,464.6020000000004
